"MeterID";"Zone";"ConsumerType";"Date";"EnergyConsumed_kWh";"PeakUsage_kWh";"OutageMinutes";"MeterStatus";"TariffRate"
"M04248";"West";"Residential";"2023-08-21";883.88;26.7;89;"Faulty";5.55
"M04249";"South";"Industrial";"2022-06-08";774.1;47.21;116;"Faulty";4.53
"M04250";"North";"Commercial";"2023-04-29";268.45;40.27;29;"Active";4.87
"M04251";"South";"Residential";"2026-03-11";673.12;15.94;234;"Faulty";4.36
"M04252";"Central";"Industrial";"2022-07-26";297.39;19.2;36;"Active";4.32
"M04253";"West";"Commercial";"2026-10-01";497.05;49.98;295;"Faulty";5.35
"M04254";"Central";"Industrial";"2022-10-21";635.49;8.21;70;"Active";5.45
"M04255";"East";"Residential";"2025-11-04";831.94;29.18;8;"Active";5.32
"M04256";"Central";"Residential";"2025-02-15";476.64;34.99;156;"Faulty";5.04
"M04257";"East";"Industrial";"2022-07-23";493.2;26.67;183;"Active";3.02
"M04258";"East";"Residential";"2024-06-30";509.31;23.3;219;"Active";6.84
"M04259";"Central";"Industrial";"2026-07-31";108.62;26.17;94;"Active";6.59
"M04260";"North";"Commercial";"2022-10-11";260.89;19.67;78;"Active";5.03
"M04261";"East";"Residential";"2025-04-18";821.9;10.88;285;"Faulty";6.78
"M04262";"North";"Commercial";"2023-01-07";311.52;37.85;259;"Faulty";5.71
"M04263";"South";"Commercial";"2022-06-09";724.29;34.62;159;"Active";3.37
"M04264";"East";"Commercial";"2025-06-21";199.25;35.07;219;"Active";7.65
"M04265";"North";"Commercial";"2025-02-13";879.22;12.61;225;"Active";7.71
"M04266";"East";"Industrial";"2023-06-05";377.04;15.06;183;"Faulty";5.29
"M04267";"East";"Industrial";"2026-01-14";343.36;13.3;248;"Faulty";6.19
"M04268";"North";"Industrial";"2024-06-18";305.78;41.97;249;"Faulty";5.96
"M04269";"East";"Residential";"2022-01-02";717.0;38.98;22;"Faulty";5.42
"M04270";"South";"Commercial";"2024-05-21";380.69;33.19;226;"Active";7.19
"M04271";"West";"Residential";"2022-09-01";294.62;49.23;292;"Active";4.06
"M04272";"North";"Commercial";"2025-03-20";534.21;24.59;91;"Active";7.2
"M04273";"West";"Commercial";"2026-07-17";960.71;36.32;185;"Faulty";3.62
"M04274";"Central";"Commercial";"2023-11-02";153.23;43.25;49;"Faulty";5.04
"M04275";"Central";"Commercial";"2024-09-21";173.27;28.65;190;"Active";7.29
"M04276";"East";"Commercial";"2022-11-22";900.55;44.37;173;"Faulty";7.56
"M04277";"West";"Commercial";"2024-09-09";704.86;29.63;35;"Faulty";5.59
"M04278";"North";"Industrial";"2025-07-23";647.66;45.95;265;"Active";3.44
"M04279";"South";"Industrial";"2024-11-04";822.53;35.22;69;"Faulty";4.76
"M04280";"East";"Industrial";"2025-09-09";407.01;40.41;214;"Active";3.56
"M04281";"East";"Industrial";"2022-01-24";266.03;16.63;64;"Faulty";5.18
"M04282";"East";"Residential";"2025-10-10";551.05;35.05;240;"Faulty";5.23
"M04283";"Central";"Residential";"2025-04-13";591.17;5.64;253;"Faulty";4.92
"M04284";"East";"Commercial";"2026-08-31";431.42;28.87;101;"Faulty";3.5
"M04285";"West";"Residential";"2025-12-20";458.94;9.85;158;"Faulty";4.0
"M04286";"North";"Commercial";"2026-07-05";204.04;39.47;287;"Active";3.73
"M04287";"East";"Residential";"2025-12-09";179.62;44.59;202;"Faulty";3.62
"M04288";"Central";"Residential";"2024-07-13";864.31;36.59;13;"Active";4.6
"M04289";"North";"Industrial";"2025-07-16";859.84;39.69;140;"Faulty";3.29
"M04290";"Central";"Commercial";"2026-01-07";362.02;5.59;298;"Active";5.74
"M04291";"South";"Residential";"2024-12-22";801.95;7.06;271;"Faulty";7.67
"M04292";"Central";"Residential";"2025-07-28";614.29;41.41;283;"Active";3.19
"M04293";"East";"Commercial";"2023-10-07";437.5;18.69;203;"Active";7.14
"M04294";"West";"Industrial";"2025-05-11";270.26;47.1;44;"Active";3.2
"M04295";"North";"Commercial";"2024-09-01";447.86;22.18;285;"Active";7.64
"M04296";"Central";"Industrial";"2022-11-02";408.17;23.52;91;"Active";3.48
"M04297";"West";"Residential";"2024-07-28";414.94;25.49;270;"Active";3.93
"M04298";"North";"Residential";"2025-04-16";408.97;37.74;211;"Faulty";4.05
"M04299";"East";"Industrial";"2024-08-12";399.33;29.14;16;"Active";6.72
"M04300";"North";"Industrial";"2023-03-21";442.97;11.19;112;"Faulty";3.83
"M04301";"South";"Residential";"2024-07-15";894.96;10.04;181;"Faulty";7.48
"M04302";"Central";"Residential";"2024-07-17";627.01;18.39;256;"Faulty";6.82
"M04303";"North";"Residential";"2026-07-28";272.12;8.05;26;"Faulty";7.6
"M04304";"South";"Residential";"2024-03-30";942.62;7.06;95;"Active";4.75
"M04305";"West";"Residential";"2022-12-05";884.03;29.06;137;"Faulty";6.4
"M04306";"West";"Residential";"2025-09-27";465.43;28.9;71;"Active";5.23
"M04307";"West";"Industrial";"2026-09-09";385.33;28.39;32;"Faulty";7.88
"M04308";"West";"Industrial";"2025-12-27";229.44;49.41;210;"Active";7.26
"M04309";"Central";"Commercial";"2022-12-30";136.76;22.31;165;"Faulty";5.58
"M04310";"North";"Industrial";"2026-01-10";688.74;11.99;213;"Faulty";4.37
"M04311";"East";"Industrial";"2025-01-06";118.99;39.68;224;"Active";4.42
"M04312";"North";"Residential";"2025-12-19";922.09;24.41;136;"Faulty";3.15
"M04313";"North";"Industrial";"2024-09-08";483.78;42.67;124;"Faulty";3.93
"M04314";"West";"Residential";"2023-08-10";717.43;6.14;69;"Faulty";7.36
"M04315";"West";"Commercial";"2022-11-30";904.08;5.21;128;"Faulty";6.24
"M04316";"East";"Residential";"2025-06-11";344.08;16.26;114;"Active";5.16
"M04317";"East";"Commercial";"2022-08-06";889.98;22.37;195;"Active";3.35
"M04318";"East";"Industrial";"2023-02-03";850.11;46.37;31;"Faulty";7.2
"M04319";"North";"Commercial";"2026-07-04";210.56;9.69;74;"Active";5.53
"M04320";"North";"Commercial";"2022-01-01";267.54;10.22;110;"Active";6.47
"M04321";"South";"Commercial";"2024-08-01";337.18;45.89;262;"Active";3.57
"M04322";"Central";"Commercial";"2024-11-11";583.49;44.62;261;"Active";6.16
"M04323";"South";"Residential";"2026-03-03";346.14;43.13;11;"Faulty";6.92
"M04324";"South";"Commercial";"2023-05-31";160.4;37.65;291;"Faulty";4.54
"M04325";"North";"Commercial";"2023-07-11";216.01;10.83;110;"Faulty";6.25
"M04326";"Central";"Commercial";"2022-07-05";440.68;11.28;254;"Active";7.79
"M04327";"North";"Commercial";"2023-09-22";473.58;20.68;235;"Faulty";7.83
"M04328";"North";"Industrial";"2024-05-13";974.62;46.2;10;"Faulty";6.76
"M04329";"West";"Industrial";"2026-07-31";276.2;31.5;74;"Faulty";6.05
"M04330";"South";"Industrial";"2023-04-07";339.0;7.39;43;"Active";3.24
"M04331";"Central";"Industrial";"2025-02-03";339.32;36.73;276;"Active";7.37
"M04332";"North";"Residential";"2026-11-17";296.47;10.17;16;"Active";5.94
"M04333";"North";"Industrial";"2024-02-14";395.2;45.97;26;"Faulty";6.16
"M04334";"Central";"Industrial";"2025-05-15";569.84;11.32;148;"Faulty";6.31
"M04335";"West";"Commercial";"2024-11-28";511.26;37.74;32;"Active";3.32
"M04336";"North";"Industrial";"2022-05-05";891.05;35.49;272;"Active";3.46
"M04337";"North";"Commercial";"2023-03-16";814.33;42.2;180;"Active";6.96
"M04338";"West";"Industrial";"2023-11-06";256.72;13.42;162;"Faulty";3.86
"M04339";"North";"Industrial";"2025-01-10";734.49;34.0;82;"Faulty";6.05
"M04340";"East";"Commercial";"2023-02-14";227.51;38.37;2;"Faulty";7.74
"M04341";"Central";"Commercial";"2022-09-15";623.45;10.29;81;"Faulty";4.24
"M04342";"West";"Residential";"2022-08-02";768.56;32.49;104;"Faulty";4.99
"M04343";"North";"Residential";"2022-06-30";927.52;13.12;36;"Faulty";4.91
"M04344";"Central";"Commercial";"2022-12-28";753.48;32.69;71;"Faulty";4.38
"M04345";"North";"Commercial";"2025-04-15";465.98;26.02;256;"Active";6.84
"M04346";"West";"Commercial";"2024-04-12";236.22;5.41;99;"Active";5.43
"M04347";"East";"Commercial";"2022-06-12";706.64;33.93;264;"Active";3.36
"M04348";"East";"Commercial";"2026-01-27";345.87;48.72;202;"Active";6.55
"M04349";"Central";"Commercial";"2025-09-25";461.93;31.64;85;"Faulty";4.8
"M04350";"West";"Commercial";"2025-10-11";617.52;7.73;246;"Faulty";7.1
"M04351";"West";"Industrial";"2025-02-19";888.45;49.98;31;"Faulty";7.37
"M04352";"West";"Commercial";"2026-09-07";957.76;47.97;179;"Active";7.08
"M04353";"Central";"Commercial";"2026-08-02";911.49;12.44;80;"Faulty";3.07
"M04354";"North";"Commercial";"2026-04-01";218.34;26.57;103;"Active";5.43
"M04355";"West";"Residential";"2026-04-17";502.22;22.13;163;"Faulty";7.12
"M04356";"West";"Industrial";"2022-09-24";327.72;38.06;65;"Faulty";7.11
"M04357";"South";"Industrial";"2026-01-08";369.96;8.71;166;"Active";7.54
"M04358";"Central";"Commercial";"2022-04-24";329.23;42.74;60;"Faulty";5.02
"M04359";"East";"Industrial";"2026-05-23";650.11;8.72;11;"Active";7.74
"M04360";"South";"Commercial";"2023-01-02";565.01;34.58;112;"Active";6.22
"M04361";"Central";"Industrial";"2022-02-01";495.09;42.54;117;"Faulty";6.59
"M04362";"Central";"Industrial";"2024-08-19";360.14;47.79;34;"Active";6.97
"M04363";"East";"Residential";"2023-12-14";804.77;23.12;221;"Active";7.33
"M04364";"North";"Residential";"2024-09-19";262.81;12.99;40;"Faulty";3.44
"M04365";"North";"Commercial";"2022-12-30";218.23;35.82;298;"Active";3.75
"M04366";"North";"Industrial";"2023-04-09";916.65;20.77;50;"Active";7.48
"M04367";"Central";"Residential";"2022-05-11";779.62;33.25;55;"Active";6.23
"M04368";"South";"Industrial";"2022-08-01";422.4;7.46;60;"Faulty";6.5
"M04369";"South";"Commercial";"2023-12-02";233.57;47.55;181;"Active";3.19
"M04370";"Central";"Residential";"2023-07-12";488.02;15.72;294;"Faulty";4.14
"M04371";"North";"Commercial";"2022-03-01";529.21;25.8;122;"Active";6.08
"M04372";"West";"Industrial";"2024-12-10";536.94;27.83;3;"Faulty";7.27
"M04373";"North";"Residential";"2024-11-18";774.45;24.31;254;"Active";5.05
"M04374";"East";"Residential";"2024-07-30";989.6;24.65;225;"Active";3.02
"M04375";"South";"Industrial";"2023-06-21";310.78;20.38;245;"Faulty";5.5
"M04376";"West";"Commercial";"2022-12-27";662.69;33.89;289;"Faulty";6.26
"M04377";"East";"Industrial";"2024-04-10";724.19;28.29;154;"Faulty";6.23
"M04378";"North";"Residential";"2023-08-10";118.3;16.91;108;"Active";5.08
"M04379";"South";"Industrial";"2024-12-19";754.1;12.19;190;"Active";3.67
"M04380";"Central";"Commercial";"2026-10-01";891.06;8.76;294;"Faulty";3.31
"M04381";"South";"Residential";"2022-06-23";765.4;40.92;75;"Active";7.24
"M04382";"East";"Residential";"2024-09-27";162.32;41.98;48;"Active";3.65
"M04383";"East";"Commercial";"2023-11-10";889.74;42.59;266;"Active";7.39
"M04384";"South";"Residential";"2026-02-24";312.86;36.57;33;"Faulty";6.65
"M04385";"East";"Residential";"2023-06-07";801.22;20.34;203;"Active";4.55
"M04386";"East";"Industrial";"2024-06-19";565.4;42.87;46;"Active";3.36
"M04387";"North";"Residential";"2024-10-30";686.73;46.93;117;"Faulty";5.55
"M04388";"North";"Commercial";"2023-02-13";693.85;21.18;32;"Faulty";6.16
"M04389";"North";"Residential";"2022-01-26";519.2;42.7;168;"Faulty";3.15
"M04390";"East";"Residential";"2024-02-06";562.35;46.94;129;"Active";4.12
"M04391";"South";"Industrial";"2025-03-03";545.99;44.79;103;"Active";3.93
"M04392";"West";"Industrial";"2025-06-30";149.0;28.03;24;"Active";5.9
"M04393";"North";"Commercial";"2022-07-09";663.08;14.99;85;"Active";5.0
"M04394";"South";"Residential";"2022-10-18";668.17;22.95;59;"Active";6.24
"M04395";"East";"Industrial";"2023-05-11";685.3;26.45;261;"Faulty";7.7
"M04396";"Central";"Industrial";"2024-06-22";817.71;21.41;19;"Faulty";3.16
"M04397";"North";"Industrial";"2023-03-12";660.84;14.66;105;"Faulty";4.06
"M04398";"East";"Industrial";"2023-09-01";855.33;35.97;29;"Active";7.05
"M04399";"East";"Commercial";"2025-09-06";612.17;47.7;187;"Faulty";3.84
"M04400";"West";"Commercial";"2025-11-03";994.09;6.45;227;"Active";3.32
"M04401";"East";"Industrial";"2022-05-01";777.04;30.7;75;"Faulty";3.55
"M04402";"South";"Commercial";"2026-12-19";761.82;21.43;55;"Active";5.58
"M04403";"East";"Industrial";"2023-10-05";577.3;34.74;37;"Faulty";5.65
"M04404";"Central";"Residential";"2023-02-18";343.25;35.99;183;"Faulty";6.57
"M04405";"North";"Residential";"2023-07-28";502.26;15.89;195;"Faulty";7.07
"M04406";"South";"Commercial";"2023-09-08";729.63;13.62;71;"Active";4.01
"M04407";"North";"Residential";"2023-05-28";269.42;47.64;99;"Active";5.03
"M04408";"East";"Commercial";"2025-07-23";999.51;10.84;179;"Active";6.73
"M04409";"South";"Industrial";"2025-06-23";759.69;6.31;95;"Active";6.68
"M04410";"North";"Commercial";"2025-04-16";345.12;21.79;52;"Faulty";7.15
"M04411";"Central";"Residential";"2024-01-16";597.17;8.0;113;"Active";5.94
"M04412";"West";"Industrial";"2022-12-25";196.08;8.64;22;"Faulty";4.62
"M04413";"North";"Residential";"2022-09-03";863.48;30.18;4;"Faulty";5.12
"M04414";"Central";"Residential";"2026-01-14";499.5;30.08;155;"Active";6.69
"M04415";"South";"Industrial";"2024-10-04";631.8;49.28;236;"Faulty";5.4
"M04416";"South";"Industrial";"2022-06-18";260.85;14.76;197;"Faulty";5.22
"M04417";"Central";"Residential";"2022-05-10";430.29;20.44;143;"Active";5.85
"M04418";"Central";"Commercial";"2022-07-01";712.33;34.47;252;"Faulty";4.53
"M04419";"East";"Residential";"2026-02-25";851.77;42.51;211;"Faulty";3.15
"M04420";"East";"Commercial";"2026-05-25";241.49;33.59;67;"Faulty";4.01
"M04421";"Central";"Residential";"2025-10-05";829.99;28.21;38;"Faulty";4.4
"M04422";"West";"Residential";"2026-10-03";402.71;40.31;40;"Active";5.52
"M04423";"Central";"Commercial";"2026-04-04";290.04;16.87;38;"Active";6.88
"M04424";"East";"Commercial";"2024-01-15";483.57;48.3;198;"Active";7.59
"M04425";"West";"Residential";"2026-01-08";782.77;13.32;61;"Faulty";4.68
"M04426";"Central";"Commercial";"2023-11-22";441.26;48.55;61;"Active";5.61
"M04427";"North";"Residential";"2025-04-30";285.05;18.63;171;"Faulty";6.8
"M04428";"West";"Residential";"2022-07-23";961.43;45.31;262;"Faulty";5.48
"M04429";"West";"Residential";"2025-07-09";680.95;17.91;80;"Active";3.94
"M04430";"Central";"Residential";"2024-08-30";569.54;12.44;199;"Active";5.78
"M04431";"Central";"Industrial";"2024-03-17";924.15;44.66;214;"Active";6.07
"M04432";"Central";"Commercial";"2025-02-07";290.6;16.71;124;"Faulty";5.66
"M04433";"East";"Residential";"2023-01-23";690.92;12.34;274;"Faulty";3.13
"M04434";"East";"Commercial";"2026-05-16";984.5;27.02;65;"Faulty";7.58
"M04435";"West";"Industrial";"2023-01-07";396.77;14.63;69;"Active";4.51
"M04436";"North";"Residential";"2022-11-02";557.05;22.02;12;"Active";7.7
"M04437";"North";"Residential";"2026-03-06";505.79;22.27;88;"Faulty";6.37
"M04438";"West";"Commercial";"2022-07-21";763.91;30.26;20;"Faulty";6.4
"M04439";"East";"Industrial";"2022-09-04";279.96;40.52;21;"Active";7.9
"M04440";"West";"Industrial";"2026-06-16";941.31;7.63;287;"Active";3.82
"M04441";"West";"Commercial";"2022-07-30";105.61;24.68;39;"Faulty";5.75
"M04442";"Central";"Residential";"2022-01-30";999.41;34.83;106;"Faulty";3.94
"M04443";"North";"Residential";"2023-06-03";898.54;42.67;300;"Active";5.17
"M04444";"West";"Residential";"2023-12-29";998.66;42.32;98;"Faulty";6.27
"M04445";"West";"Commercial";"2024-08-17";630.66;42.4;39;"Active";5.77
"M04446";"East";"Industrial";"2023-04-01";239.76;15.63;163;"Active";4.5
"M04447";"Central";"Industrial";"2023-01-28";310.92;7.71;41;"Faulty";7.82
"M04448";"North";"Residential";"2024-03-15";764.6;29.65;150;"Active";7.44
"M04449";"North";"Commercial";"2022-12-15";248.06;13.85;138;"Faulty";3.39
"M04450";"South";"Residential";"2025-05-10";405.58;43.34;83;"Active";7.69
"M04451";"South";"Industrial";"2022-03-01";276.65;27.38;27;"Active";4.28
"M04452";"North";"Residential";"2026-07-29";581.24;27.85;135;"Faulty";5.67
"M04453";"Central";"Industrial";"2023-12-11";600.83;30.78;274;"Faulty";5.69
"M04454";"Central";"Residential";"2024-10-14";202.6;15.66;16;"Active";3.77
"M04455";"East";"Industrial";"2024-01-12";703.01;38.65;235;"Faulty";4.62
"M04456";"North";"Industrial";"2025-03-02";551.32;18.26;34;"Active";7.4
"M04457";"Central";"Industrial";"2025-03-24";254.16;49.54;84;"Active";6.54
"M04458";"Central";"Commercial";"2024-01-10";359.58;16.54;13;"Faulty";6.32
"M04459";"North";"Commercial";"2026-04-10";365.35;37.17;194;"Faulty";6.98
"M04460";"North";"Industrial";"2026-01-19";260.94;37.92;183;"Active";5.26
"M04461";"West";"Residential";"2025-08-29";923.25;14.18;92;"Faulty";4.44
"M04462";"West";"Commercial";"2022-02-06";437.36;24.14;49;"Faulty";5.32
"M04463";"East";"Commercial";"2025-06-25";115.18;7.7;197;"Active";6.73
"M04464";"Central";"Residential";"2025-11-05";957.27;38.33;118;"Active";5.2
"M04465";"West";"Industrial";"2024-06-16";268.91;13.13;54;"Faulty";7.26
"M04466";"East";"Commercial";"2025-01-27";674.18;37.0;202;"Active";5.32
"M04467";"East";"Residential";"2023-05-05";172.21;28.16;147;"Active";4.52
"M04468";"South";"Commercial";"2024-07-22";419.22;26.9;189;"Active";4.8
"M04469";"South";"Industrial";"2023-01-15";556.44;33.77;283;"Faulty";6.77
"M04470";"Central";"Commercial";"2022-06-19";646.03;6.49;102;"Faulty";3.93
"M04471";"Central";"Residential";"2026-07-03";732.63;38.68;147;"Faulty";6.5
"M04472";"West";"Residential";"2022-01-02";531.26;38.83;203;"Active";3.7
"M04473";"West";"Residential";"2025-08-09";713.84;5.21;62;"Active";6.07
"M04474";"North";"Industrial";"2023-06-08";442.74;27.31;15;"Faulty";5.02
"M04475";"West";"Industrial";"2023-01-01";695.14;10.29;201;"Active";5.01
"M04476";"West";"Industrial";"2024-10-20";863.07;34.25;62;"Faulty";7.19
"M04477";"South";"Commercial";"2023-01-16";399.8;43.4;240;"Faulty";7.01
"M04478";"South";"Industrial";"2026-11-05";206.01;27.31;32;"Active";5.04
"M04479";"West";"Industrial";"2026-03-02";752.98;25.65;276;"Faulty";7.93
"M04480";"West";"Commercial";"2026-10-22";340.05;7.92;138;"Active";6.99
"M04481";"Central";"Residential";"2025-07-21";219.22;25.92;43;"Faulty";4.07
"M04482";"Central";"Commercial";"2023-09-20";186.28;34.68;224;"Faulty";7.02
"M04483";"Central";"Industrial";"2023-07-18";699.04;38.51;183;"Active";7.81
"M04484";"West";"Commercial";"2025-05-26";393.77;48.52;232;"Faulty";6.7
"M04485";"North";"Residential";"2025-05-24";253.26;21.21;178;"Faulty";5.12
"M04486";"North";"Residential";"2024-11-12";409.87;29.1;144;"Active";3.52
"M04487";"East";"Residential";"2023-07-15";817.88;8.75;211;"Active";3.11
"M04488";"West";"Industrial";"2026-10-25";145.43;40.06;49;"Faulty";5.3
"M04489";"South";"Residential";"2025-01-17";444.28;7.98;39;"Active";3.1
"M04490";"Central";"Residential";"2026-09-11";956.13;41.12;156;"Active";4.59
"M04491";"Central";"Residential";"2022-09-07";411.08;26.58;220;"Faulty";6.58
"M04492";"South";"Residential";"2022-08-23";204.4;27.99;195;"Faulty";3.81
"M04493";"Central";"Commercial";"2022-12-10";446.98;11.2;262;"Active";3.46
"M04494";"West";"Commercial";"2024-04-10";850.28;35.11;172;"Active";7.59
"M04495";"North";"Industrial";"2025-05-25";762.59;19.04;278;"Active";5.74
"M04496";"East";"Commercial";"2025-08-24";202.59;9.34;21;"Faulty";5.33
"M04497";"West";"Industrial";"2026-02-24";233.0;30.46;143;"Active";4.21
"M04498";"Central";"Residential";"2022-02-01";404.55;42.23;118;"Active";5.96
"M04499";"Central";"Commercial";"2026-04-13";968.87;45.74;76;"Active";3.39
"M04500";"South";"Commercial";"2023-05-22";989.98;8.15;81;"Active";3.51
"M04501";"South";"Industrial";"2022-10-08";905.49;32.54;214;"Faulty";6.15
"M04502";"East";"Commercial";"2025-05-17";936.53;16.23;115;"Faulty";4.83
"M04503";"South";"Residential";"2024-06-24";162.82;17.52;8;"Faulty";6.81
"M04504";"North";"Residential";"2025-09-22";126.22;21.03;252;"Faulty";5.21
"M04505";"East";"Industrial";"2026-07-19";215.4;24.84;255;"Faulty";3.16
"M04506";"Central";"Industrial";"2023-06-17";198.97;44.15;31;"Faulty";5.47
"M04507";"Central";"Residential";"2022-01-03";535.39;25.03;122;"Faulty";5.53
"M04508";"East";"Commercial";"2024-05-11";734.54;19.55;208;"Active";7.78
"M04509";"Central";"Commercial";"2026-12-13";424.93;13.45;283;"Faulty";6.63
"M04510";"Central";"Commercial";"2026-02-03";311.66;42.34;178;"Active";3.41
"M04511";"North";"Industrial";"2022-09-11";781.26;27.17;266;"Faulty";5.14
"M04512";"South";"Residential";"2023-12-25";147.69;41.7;21;"Faulty";6.42
"M04513";"North";"Residential";"2025-06-08";259.19;35.66;162;"Active";6.57
"M04514";"Central";"Industrial";"2025-11-15";941.05;12.13;2;"Active";6.56
"M04515";"North";"Commercial";"2022-10-20";684.03;19.14;254;"Active";4.9
"M04516";"South";"Residential";"2024-11-27";615.08;11.09;229;"Active";6.69
"M04517";"North";"Residential";"2025-03-30";645.7;41.41;180;"Active";3.72
"M04518";"Central";"Industrial";"2022-12-21";599.56;33.78;91;"Active";3.86
"M04519";"West";"Industrial";"2025-12-23";524.84;17.82;268;"Active";6.87
